customer_id;invoice_date;age;gender;item Purchased;category;season;size;color
1609;28/05/2022;26;Male;Sandals;Footwear;Fall;XL;Cyan
1610;29/05/2022;33;Male;Shirt;Clothing;Fall;S;Brown
1611;30/05/2022;20;Male;Socks;Clothing;Spring;L;Purple
1612;31/05/2022;15;Male;Pants;Clothing;Winter;L;Yellow
1613;01/06/2022;18;Male;Skirt;Clothing;Summer;M;Indigo
1614;02/06/2022;26;Male;Jewelry;Accessories;Summer;S;Black
1615;03/06/2022;30;Male;T shirt;Clothing;Summer;S;Gray
1616;04/06/2022;64;Male;Jewelry;Accessories;Fall;M;Indigo
1617;05/06/2022;26;Male;Hat;Accessories;Spring;M;Green
1618;06/06/2022;43;Male;Blouse;Clothing;Winter;M;Peach
1619;07/06/2022;63;Male;Sandals;Footwear;Summer;L;Purple
1620;08/06/2022;57;Male;Handbag;Accessories;Winter;L;Beige
1621;09/06/2022;25;Male;Hat;Accessories;Winter;M;Charcoal
1622;10/06/2022;68;Male;Scarf;Accessories;Summer;L;Gray
1623;11/06/2022;31;Male;Shorts;Clothing;Winter;S;Brown
1624;12/06/2022;64;Male;Backpack;Accessories;Summer;M;Cyan
1625;13/06/2022;38;Male;Sweater;Clothing;Winter;M;White
1626;14/06/2022;34;Male;Skirt;Clothing;Winter;L;Beige
1627;15/06/2022;32;Male;Sneakers;Footwear;Summer;L;Orange
1628;16/06/2022;69;Male;Sunglasses;Accessories;Winter;M;Olive
1629;17/06/2022;10;Male;Dress;Clothing;Winter;S;Teal
1630;18/06/2022;35;Male;Blouse;Clothing;Spring;S;Silver
1631;19/06/2022;63;Male;Shoes;Footwear;Summer;M;Gold
1632;20/06/2022;65;Male;Sweater;Clothing;Summer;L;Violet
1633;21/06/2022;35;Male;Gloves;Accessories;Summer;S;White
1634;22/06/2022;54;Male;Socks;Clothing;Spring;M;Peach
1635;23/06/2022;28;Male;Coat;Outerwear;Summer;S;Orange
1636;24/06/2022;68;Male;Sunglasses;Accessories;Summer;L;Violet
1637;25/06/2022;58;Male;Boots;Footwear;Fall;L;Green
1638;26/06/2022;35;Male;Dress;Clothing;Spring;M;Peach
1639;27/06/2022;68;Male;Jacket;Outerwear;Spring;M;Black
1614;28/06/2022;15;Male;Gloves;Accessories;Summer;L;Blue
1615;29/06/2022;65;Male;Scarf;Accessories;Spring;S;Magenta
1616;30/06/2022;50;Male;Hoodie;Clothing;Summer;L;Violet
1643;01/07/2022;18;Male;Coat;Outerwear;Spring;M;Beige
1644;02/07/2022;38;Male;Scarf;Accessories;Summer;L;Pink
1610;03/07/2022;68;Male;Coat;Outerwear;Summer;S;Beige
1646;04/07/2022;53;Male;Scarf;Accessories;Summer;L;Green
1647;05/07/2022;58;Male;Handbag;Accessories;Summer;S;Silver
1620;06/07/2022;34;Male;Boots;Footwear;Summer;M;Purple
1610;07/07/2022;36;Male;Pants;Clothing;Summer;M;Gray
1650;08/07/2022;58;Male;T shirt;Clothing;Summer;M;White
1651;09/07/2022;60;Male;Scarf;Accessories;Winter;M;Silver
1652;10/07/2022;59;Male;Coat;Outerwear;Winter;M;Blue
1653;11/07/2022;65;Male;Sweater;Clothing;Summer;M;Orange
1654;12/07/2022;31;Male;Belt;Accessories;Winter;L;Silver
1655;13/07/2022;43;Male;Belt;Accessories;Spring;L;Gray
1656;14/07/2022;37;Male;Sweater;Clothing;Spring;L;Gold
1657;15/07/2022;21;Male;Blouse;Clothing;Spring;L;Brown
1658;16/07/2022;69;Male;Skirt;Clothing;Spring;L;Turquoise
1659;17/07/2022;32;Male;Jewelry;Accessories;Spring;S;Pink
1660;18/07/2022;53;Male;Gloves;Accessories;Fall;M;Black
1661;19/07/2022;59;Male;T shirt;Clothing;Winter;L;Yellow
1662;20/07/2022;64;Male;Gloves;Accessories;Summer;S;Beige
1663;21/07/2022;63;Male;Sunglasses;Accessories;Winter;M;Olive
1664;22/07/2022;43;Male;Shirt;Clothing;Summer;XL;Gold
1665;23/07/2022;19;Male;Handbag;Accessories;Spring;M;Purple
1666;24/07/2022;14;Male;Jacket;Outerwear;Fall;L;Pink
1667;25/07/2022;51;Male;Skirt;Clothing;Summer;M;Blue
1668;26/07/2022;51;Male;Handbag;Accessories;Winter;L;Brown
1669;27/07/2022;66;Male;Blouse;Clothing;Summer;L;Charcoal
1670;28/07/2022;16;Male;T shirt;Clothing;Winter;L;Maroon
1671;29/07/2022;22;Male;Pants;Clothing;Fall;L;Cyan
1672;30/07/2022;31;Male;Hoodie;Clothing;Winter;M;Olive
1673;31/07/2022;18;Male;Boots;Footwear;Fall;L;Gold
1674;01/08/2022;21;Male;Blouse;Clothing;Fall;M;Violet
1675;02/08/2022;35;Male;Coat;Outerwear;Winter;M;Peach
1676;03/08/2022;35;Male;Pants;Clothing;Spring;M;Beige
1677;04/08/2022;27;Male;Sunglasses;Accessories;Winter;M;Cyan
1678;05/08/2022;65;Male;Jeans;Clothing;Summer;L;Silver
1679;06/08/2022;15;Male;Pants;Clothing;Summer;S;Magenta
1680;07/08/2022;60;Male;Dress;Clothing;Fall;S;Black
1681;08/08/2022;61;Male;Shoes;Footwear;Summer;M;Olive
1682;09/08/2022;24;Male;Sneakers;Footwear;Winter;L;Green
1683;10/08/2022;65;Male;Socks;Clothing;Fall;M;Yellow
1684;11/08/2022;23;Male;Coat;Outerwear;Spring;S;Lavender
1685;12/08/2022;30;Male;Shirt;Clothing;Spring;M;Indigo
1686;13/08/2022;33;Male;Blouse;Clothing;Winter;M;Pink
1687;14/08/2022;22;Male;Gloves;Accessories;Fall;L;Red
1688;15/08/2022;67;Male;Skirt;Clothing;Winter;S;Magenta
1689;16/08/2022;28;Male;Handbag;Accessories;Winter;S;Peach
1690;17/08/2022;32;Male;Shirt;Clothing;Winter;L;Turquoise
1691;18/08/2022;14;Male;Coat;Outerwear;Summer;M;Black
1692;19/08/2022;64;Male;Shoes;Footwear;Summer;L;Blue
1693;20/08/2022;56;Male;Handbag;Accessories;Winter;M;Beige
1694;21/08/2022;63;Male;Jacket;Outerwear;Fall;XL;Olive
1695;22/08/2022;20;Male;Shirt;Clothing;Summer;M;Turquoise
1696;23/08/2022;54;Male;Hat;Accessories;Fall;S;Yellow
1697;24/08/2022;31;Male;Sunglasses;Accessories;Spring;S;Turquoise
1698;25/08/2022;36;Male;Shirt;Clothing;Fall;L;Lavender
1699;26/08/2022;25;Male;Belt;Accessories;Winter;XL;Turquoise
1700;27/08/2022;20;Male;Sweater;Clothing;Spring;L;Teal
1701;28/08/2022;62;Male;Hoodie;Clothing;Fall;L;Black
1702;29/08/2022;69;Male;Handbag;Accessories;Winter;XL;Blue
1703;30/08/2022;54;Male;Jeans;Clothing;Summer;XL;Yellow
1704;31/08/2022;39;Male;Backpack;Accessories;Spring;M;Black
1705;01/09/2022;56;Male;Sneakers;Footwear;Summer;M;Lavender
1706;02/09/2022;39;Male;Jewelry;Accessories;Summer;L;Cyan
1707;03/09/2022;37;Male;Sunglasses;Accessories;Spring;M;Brown
1708;04/09/2022;25;Male;Shorts;Clothing;Fall;L;Maroon
1709;05/09/2022;35;Male;Boots;Footwear;Spring;L;Cyan
1710;06/09/2022;10;Male;Skirt;Clothing;Winter;M;Pink
1711;07/09/2022;19;Male;Pants;Clothing;Fall;XL;Orange
1712;08/09/2022;21;Male;T shirt;Clothing;Spring;M;Lavender
1713;09/09/2022;65;Male;T shirt;Clothing;Fall;S;Beige
1714;10/09/2022;10;Male;Jacket;Outerwear;Winter;M;Pink
1715;11/09/2022;30;Male;Jeans;Clothing;Summer;S;Charcoal
1716;12/09/2022;23;Male;Dress;Clothing;Spring;XL;Gray
1717;13/09/2022;69;Male;Blouse;Clothing;Winter;M;Cyan
1718;14/09/2022;29;Male;Hoodie;Clothing;Summer;L;Orange
1719;15/09/2022;54;Male;T shirt;Clothing;Winter;L;Pink
1720;16/09/2022;10;Male;Sweater;Clothing;Winter;M;White
1721;17/09/2022;25;Male;Shorts;Clothing;Winter;S;Beige
1722;18/09/2022;34;Male;Jewelry;Accessories;Spring;S;Magenta
1723;19/09/2022;46;Male;T shirt;Clothing;Summer;L;Violet
1724;20/09/2022;70;Male;Scarf;Accessories;Spring;XL;Gold
1725;21/09/2022;16;Male;Shoes;Footwear;Winter;S;Teal
1726;22/09/2022;10;Male;Sunglasses;Accessories;Spring;M;Indigo
1727;23/09/2022;57;Male;Coat;Outerwear;Summer;S;Olive
1728;24/09/2022;10;Male;Blouse;Clothing;Spring;S;Violet
1729;25/09/2022;23;Male;Jeans;Clothing;Fall;L;Black
1730;26/09/2022;47;Male;Shorts;Clothing;Winter;M;Brown
1731;27/09/2022;23;Male;Shirt;Clothing;Fall;S;Silver
1732;28/09/2022;21;Male;Backpack;Accessories;Fall;M;Gray
1733;29/09/2022;10;Male;Belt;Accessories;Winter;S;Charcoal
1734;30/09/2022;67;Male;Blouse;Clothing;Summer;L;Black
1735;01/10/2022;31;Male;Jeans;Clothing;Spring;L;Brown
1736;02/10/2022;58;Male;Dress;Clothing;Winter;M;Purple
1737;03/10/2022;57;Male;Shorts;Clothing;Summer;M;Purple
1738;04/10/2022;16;Male;Jewelry;Accessories;Summer;L;Gray
1739;05/10/2022;60;Male;Handbag;Accessories;Spring;M;Green
1714;06/10/2022;21;Male;Jewelry;Accessories;Winter;L;Silver
1715;07/10/2022;69;Male;Pants;Clothing;Fall;L;Charcoal
1716;08/10/2022;15;Male;Pants;Clothing;Winter;XL;Teal
1743;09/10/2022;51;Male;Sandals;Footwear;Spring;XL;White
1744;10/10/2022;23;Male;Skirt;Clothing;Winter;XL;Brown
1710;11/10/2022;57;Male;Sunglasses;Accessories;Winter;L;Teal
1746;12/10/2022;14;Male;Skirt;Clothing;Winter;L;Red
1747;13/10/2022;65;Male;Handbag;Accessories;Summer;L;Brown
1720;14/10/2022;61;Male;Coat;Outerwear;Winter;M;Yellow
1710;15/10/2022;34;Male;Skirt;Clothing;Winter;L;Teal
1750;16/10/2022;43;Male;Hoodie;Clothing;Fall;L;Pink
1751;17/10/2022;31;Male;Sunglasses;Accessories;Fall;M;White
1752;18/10/2022;57;Male;Sweater;Clothing;Winter;M;Silver
1753;19/10/2022;34;Male;Boots;Footwear;Winter;L;Blue
1754;20/10/2022;25;Male;Skirt;Clothing;Fall;L;Black
1755;21/10/2022;66;Male;Dress;Clothing;Fall;S;Beige
1756;22/10/2022;56;Male;Belt;Accessories;Spring;XL;Charcoal
1757;23/10/2022;10;Male;Jewelry;Accessories;Fall;S;Cyan
1758;24/10/2022;19;Male;Dress;Clothing;Fall;L;Yellow
1759;25/10/2022;27;Male;Hat;Accessories;Winter;M;Silver
1760;26/10/2022;68;Male;Sweater;Clothing;Spring;L;Green
1761;27/10/2022;20;Male;Skirt;Clothing;Spring;XL;Peach
1762;28/10/2022;21;Male;Hoodie;Clothing;Fall;S;Green
1763;29/10/2022;36;Male;Sandals;Footwear;Summer;M;Brown
1764;30/10/2022;37;Male;Jewelry;Accessories;Winter;M;Lavender
1765;31/10/2022;61;Male;Dress;Clothing;Summer;M;Charcoal
1766;01/11/2022;68;Male;Hoodie;Clothing;Spring;M;Orange
1767;02/11/2022;60;Male;Sweater;Clothing;Winter;S;Cyan
1768;03/11/2022;69;Male;Jewelry;Accessories;Fall;L;Lavender
1769;04/11/2022;25;Male;Sandals;Footwear;Summer;M;Indigo
1770;05/11/2022;32;Male;Socks;Clothing;Winter;L;Brown
1771;06/11/2022;53;Male;Backpack;Accessories;Fall;M;Pink
1772;07/11/2022;46;Male;Shirt;Clothing;Fall;XL;Turquoise
1773;08/11/2022;58;Male;Shoes;Footwear;Summer;M;Gold
1774;09/11/2022;21;Male;Coat;Outerwear;Summer;M;Blue
1775;10/11/2022;46;Male;Sweater;Clothing;Spring;M;Lavender
1776;11/11/2022;18;Male;Jacket;Outerwear;Spring;M;Violet
1777;12/11/2022;56;Male;Jacket;Outerwear;Summer;L;Cyan
1778;13/11/2022;18;Male;Sneakers;Footwear;Winter;L;Purple
1779;14/11/2022;10;Male;Belt;Accessories;Winter;M;Red
1780;15/11/2022;29;Male;Scarf;Accessories;Winter;M;Charcoal
1781;16/11/2022;67;Male;Jewelry;Accessories;Summer;S;Gray
1782;17/11/2022;31;Male;T shirt;Clothing;Fall;M;Pink
1783;18/11/2022;52;Male;Pants;Clothing;Fall;M;Lavender
1784;19/11/2022;16;Male;Handbag;Accessories;Winter;L;Lavender
1785;20/11/2022;32;Male;Backpack;Accessories;Summer;L;Yellow
1786;21/11/2022;47;Male;Gloves;Accessories;Fall;S;Peach
1787;22/11/2022;10;Male;Jacket;Outerwear;Spring;M;Brown
1788;23/11/2022;20;Male;Sweater;Clothing;Fall;L;Gold
1789;24/11/2022;66;Male;Blouse;Clothing;Summer;L;Pink
1790;25/11/2022;52;Male;Blouse;Clothing;Spring;L;Peach
1791;26/11/2022;50;Male;Gloves;Accessories;Summer;S;Violet
1792;27/11/2022;62;Male;Jeans;Clothing;Winter;S;Purple
1793;28/11/2022;38;Male;Sneakers;Footwear;Fall;M;Peach
1794;29/11/2022;65;Male;Hat;Accessories;Fall;S;White
1795;30/11/2022;60;Male;Backpack;Accessories;Spring;L;Indigo
1796;01/12/2022;68;Male;Jeans;Clothing;Fall;S;Violet
1797;02/12/2022;62;Male;Skirt;Clothing;Spring;S;Brown
1798;03/12/2022;62;Male;Belt;Accessories;Spring;L;Maroon
1799;04/12/2022;14;Male;Dress;Clothing;Winter;L;Magenta
1800;05/12/2022;32;Male;Hoodie;Clothing;Fall;M;Charcoal
1801;06/12/2022;22;Male;Coat;Outerwear;Winter;XL;Indigo
1802;07/12/2022;33;Male;Sweater;Clothing;Spring;M;Turquoise
1803;08/12/2022;57;Male;Shorts;Clothing;Winter;L;Turquoise
1804;09/12/2022;60;Male;Sneakers;Footwear;Summer;S;Gray
1805;10/12/2022;30;Male;Sweater;Clothing;Winter;L;Peach
1806;11/12/2022;15;Male;T shirt;Clothing;Spring;L;Gold
1807;12/12/2022;58;Male;Handbag;Accessories;Fall;M;Green
1808;13/12/2022;34;Male;Sneakers;Footwear;Summer;L;Gold
1809;14/12/2022;67;Male;Jacket;Outerwear;Spring;M;Lavender
1810;15/12/2022;58;Male;Backpack;Accessories;Fall;S;Blue
1811;16/12/2022;15;Male;Jeans;Clothing;Fall;M;Magenta
1812;17/12/2022;16;Male;Belt;Accessories;Summer;L;Blue
1813;18/12/2022;50;Male;Boots;Footwear;Summer;S;Blue
1814;19/12/2022;14;Male;Shorts;Clothing;Spring;M;Olive
1815;20/12/2022;32;Male;Jeans;Clothing;Summer;M;White
1816;21/12/2022;51;Male;Shoes;Footwear;Winter;L;White
1817;22/12/2022;26;Male;Hat;Accessories;Summer;M;Purple
1818;23/12/2022;32;Male;T shirt;Clothing;Summer;M;White
1819;24/12/2022;58;Male;Sunglasses;Accessories;Fall;M;White
1820;25/12/2022;51;Male;Socks;Clothing;Spring;S;Peach
1821;26/12/2022;19;Male;Shirt;Clothing;Fall;XL;Gold
1822;27/12/2022;57;Male;Shorts;Clothing;Spring;M;Teal
1823;28/12/2022;66;Male;Shirt;Clothing;Summer;S;Cyan
1824;29/12/2022;62;Male;Socks;Clothing;Fall;L;Pink
1825;30/12/2022;58;Male;Pants;Clothing;Winter;XL;Magenta
1826;31/12/2022;23;Male;Boots;Footwear;Winter;M;Pink
1827;01/01/2023;10;Male;T shirt;Clothing;Winter;M;Turquoise
1828;02/01/2023;20;Male;T shirt;Clothing;Spring;S;Pink
1829;03/01/2023;33;Male;Coat;Outerwear;Spring;L;Gray
1830;04/01/2023;30;Male;Hat;Accessories;Spring;M;White
1831;05/01/2023;50;Male;Sunglasses;Accessories;Winter;M;Blue
1832;06/01/2023;62;Male;Blouse;Clothing;Summer;M;Cyan
1833;07/01/2023;69;Male;Jewelry;Accessories;Fall;M;Blue
1834;08/01/2023;34;Male;Jewelry;Accessories;Spring;M;Yellow
1835;09/01/2023;10;Male;Skirt;Clothing;Summer;M;Charcoal
1836;10/01/2023;65;Male;Scarf;Accessories;Fall;M;Lavender
1837;11/01/2023;66;Male;Pants;Clothing;Fall;M;Teal
1838;12/01/2023;15;Male;Hat;Accessories;Winter;M;Beige
1839;13/01/2023;37;Male;Gloves;Accessories;Fall;L;Blue
1814;14/01/2023;32;Male;Shirt;Clothing;Winter;XL;Purple
1815;15/01/2023;16;Male;Sandals;Footwear;Winter;M;Gold
1816;16/01/2023;31;Male;Socks;Clothing;Winter;L;Blue
1843;17/01/2023;61;Male;Handbag;Accessories;Summer;M;Black
1844;18/01/2023;36;Male;Jacket;Outerwear;Fall;M;Charcoal
1810;19/01/2023;60;Male;Shorts;Clothing;Spring;M;Purple
1846;20/01/2023;51;Male;Sandals;Footwear;Winter;M;Orange
1847;21/01/2023;68;Male;Scarf;Accessories;Summer;M;Yellow
1820;22/01/2023;46;Male;Sandals;Footwear;Summer;XL;Cyan
1810;23/01/2023;19;Male;Jeans;Clothing;Winter;XL;Yellow
1850;24/01/2023;30;Male;Skirt;Clothing;Winter;M;Maroon
1851;25/01/2023;51;Male;Gloves;Accessories;Winter;S;Black
1852;26/01/2023;28;Male;Skirt;Clothing;Fall;S;Lavender
1853;27/01/2023;15;Male;Sweater;Clothing;Winter;XL;Violet
1854;28/01/2023;29;Male;Blouse;Clothing;Spring;XL;Olive
1855;29/01/2023;25;Male;Sweater;Clothing;Spring;M;Teal
1856;30/01/2023;60;Male;Shirt;Clothing;Spring;XL;Teal
1857;31/01/2023;63;Male;Jewelry;Accessories;Summer;XL;Beige
1858;01/02/2023;51;Male;T shirt;Clothing;Summer;L;Maroon
1859;02/02/2023;22;Male;Scarf;Accessories;Spring;S;Peach
1860;03/02/2023;54;Male;Belt;Accessories;Summer;L;Beige
1861;04/02/2023;18;Male;T shirt;Clothing;Summer;M;Silver
1862;05/02/2023;29;Male;Sneakers;Footwear;Fall;S;Peach
1863;06/02/2023;59;Male;Gloves;Accessories;Winter;M;Turquoise
1864;07/02/2023;25;Male;Sandals;Footwear;Spring;L;Orange
1865;08/02/2023;19;Male;Backpack;Accessories;Fall;S;Cyan
1866;09/02/2023;56;Male;Pants;Clothing;Summer;S;Silver
1867;10/02/2023;31;Male;T shirt;Clothing;Winter;XL;Gold
1868;11/02/2023;10;Male;Skirt;Clothing;Fall;M;Brown
1869;12/02/2023;23;Male;Gloves;Accessories;Spring;M;Silver
1870;13/02/2023;18;Male;Blouse;Clothing;Spring;S;Beige
1871;14/02/2023;43;Male;Blouse;Clothing;Spring;L;Violet
1872;15/02/2023;56;Male;Jeans;Clothing;Fall;XL;Violet
1873;16/02/2023;43;Male;T shirt;Clothing;Summer;M;Lavender
1874;17/02/2023;64;Male;Sweater;Clothing;Fall;XL;Red
1875;18/02/2023;67;Male;Pants;Clothing;Fall;L;Purple
1876;19/02/2023;63;Male;Boots;Footwear;Winter;M;Brown
1877;20/02/2023;54;Male;Skirt;Clothing;Fall;M;Gray
1878;21/02/2023;69;Male;Gloves;Accessories;Fall;L;Pink
1879;22/02/2023;34;Male;Socks;Clothing;Summer;L;Magenta
1880;23/02/2023;56;Male;T shirt;Clothing;Spring;L;Charcoal
1881;24/02/2023;34;Male;Blouse;Clothing;Fall;L;Yellow
1882;25/02/2023;58;Male;Blouse;Clothing;Winter;M;Red
1883;26/02/2023;44;Male;Scarf;Accessories;Winter;L;Blue
1884;27/02/2023;25;Male;Backpack;Accessories;Spring;M;Cyan
1885;28/02/2023;27;Male;Shorts;Clothing;Summer;S;Pink
1886;01/03/2023;26;Male;Jewelry;Accessories;Winter;S;Maroon
1887;02/03/2023;18;Male;Gloves;Accessories;Spring;L;Beige
1888;03/03/2023;64;Male;Hoodie;Clothing;Fall;XL;Gold
1889;04/03/2023;62;Male;Hoodie;Clothing;Winter;XL;Turquoise
1890;05/03/2023;59;Male;Skirt;Clothing;Spring;L;Peach
1891;06/03/2023;36;Male;Sunglasses;Accessories;Spring;M;Lavender
1892;07/03/2023;69;Male;Jewelry;Accessories;Summer;M;Gray
1893;08/03/2023;39;Male;Jacket;Outerwear;Fall;M;Blue
1894;09/03/2023;28;Male;Dress;Clothing;Summer;L;Red
1895;10/03/2023;16;Male;Hoodie;Clothing;Fall;M;Purple
1896;11/03/2023;31;Male;Jeans;Clothing;Fall;L;Indigo
1897;12/03/2023;57;Male;Sandals;Footwear;Fall;M;Gold
1898;13/03/2023;53;Male;Sunglasses;Accessories;Winter;L;Teal
1899;14/03/2023;59;Male;Pants;Clothing;Fall;L;Magenta
1900;15/03/2023;32;Male;Shorts;Clothing;Winter;L;Maroon
1901;16/03/2023;65;Male;Jewelry;Accessories;Summer;S;Blue
1902;17/03/2023;56;Male;Socks;Clothing;Winter;S;Beige
1903;18/03/2023;31;Male;Sandals;Footwear;Spring;S;Olive
1904;19/03/2023;59;Male;Pants;Clothing;Summer;M;Gold
1905;20/03/2023;22;Male;T shirt;Clothing;Spring;S;Silver
1906;21/03/2023;47;Male;Boots;Footwear;Summer;M;Teal
1907;22/03/2023;23;Male;Backpack;Accessories;Spring;M;Green
1908;23/03/2023;69;Male;Skirt;Clothing;Fall;L;Orange
1909;24/03/2023;18;Male;Scarf;Accessories;Winter;XL;Charcoal
1910;25/03/2023;50;Male;Sweater;Clothing;Spring;S;Black
1911;26/03/2023;29;Male;Sandals;Footwear;Fall;S;Yellow
1912;27/03/2023;65;Male;Jewelry;Accessories;Spring;M;Gray
1913;28/03/2023;29;Male;Sweater;Clothing;Winter;S;Charcoal
1914;29/03/2023;10;Male;Skirt;Clothing;Winter;M;Peach
1915;30/03/2023;28;Male;Shorts;Clothing;Fall;L;Green
1916;31/03/2023;51;Male;Backpack;Accessories;Fall;M;Magenta
1917;01/04/2023;26;Male;Hoodie;Clothing;Winter;S;Beige
1918;02/04/2023;38;Male;Skirt;Clothing;Winter;L;Black
1919;03/04/2023;35;Male;Skirt;Clothing;Summer;S;Purple
1920;04/04/2023;34;Male;Backpack;Accessories;Summer;M;Olive
1921;05/04/2023;51;Male;Blouse;Clothing;Spring;M;Purple
1922;06/04/2023;47;Male;Shirt;Clothing;Fall;M;Green
1923;07/04/2023;18;Male;Gloves;Accessories;Summer;S;Peach
1924;08/04/2023;64;Male;Sandals;Footwear;Summer;XL;Blue
1925;09/04/2023;30;Male;Jacket;Outerwear;Fall;M;Gray
1926;10/04/2023;59;Male;Sneakers;Footwear;Winter;L;Black
1927;11/04/2023;66;Male;Backpack;Accessories;Spring;M;Silver
1928;12/04/2023;14;Male;Pants;Clothing;Summer;M;Pink
1929;13/04/2023;25;Male;Sunglasses;Accessories;Summer;S;Lavender
1930;14/04/2023;59;Male;Jeans;Clothing;Fall;L;Brown
1931;15/04/2023;66;Male;Pants;Clothing;Spring;L;Turquoise
1932;16/04/2023;54;Male;Jewelry;Accessories;Spring;S;Olive
1933;17/04/2023;16;Male;Hoodie;Clothing;Spring;M;White
1934;18/04/2023;20;Male;Sandals;Footwear;Summer;L;Violet
1935;19/04/2023;34;Male;Jacket;Outerwear;Winter;L;Gold
1936;20/04/2023;19;Male;Blouse;Clothing;Spring;XL;Violet
1937;21/04/2023;70;Male;Jewelry;Accessories;Summer;S;Teal
1938;22/04/2023;43;Male;Socks;Clothing;Summer;M;Olive
1939;23/04/2023;46;Male;Jeans;Clothing;Spring;L;Blue
1914;24/04/2023;66;Male;Gloves;Accessories;Winter;L;Magenta
1915;25/04/2023;50;Male;Hat;Accessories;Fall;L;Gray
1916;26/04/2023;55;Male;Shoes;Footwear;Winter;XL;Peach
1943;27/04/2023;63;Male;Pants;Clothing;Fall;M;Cyan
1944;28/04/2023;32;Male;Socks;Clothing;Summer;L;Violet
1910;29/04/2023;30;Male;Hoodie;Clothing;Winter;M;Gold
1946;30/04/2023;35;Male;Hoodie;Clothing;Winter;M;Gold
1947;01/05/2023;59;Male;Pants;Clothing;Summer;M;White
1920;02/05/2023;59;Male;Shirt;Clothing;Summer;M;Gray
1910;03/05/2023;54;Male;T shirt;Clothing;Winter;L;Brown
1950;04/05/2023;63;Male;Dress;Clothing;Winter;L;Gray
1951;05/05/2023;43;Male;Backpack;Accessories;Summer;L;Blue
1952;06/05/2023;33;Male;Gloves;Accessories;Summer;L;Gold
1953;07/05/2023;57;Male;Shoes;Footwear;Summer;L;Yellow
1954;08/05/2023;25;Male;Skirt;Clothing;Spring;XL;Green
1955;09/05/2023;26;Male;Gloves;Accessories;Winter;M;Pink
1956;10/05/2023;50;Male;Hoodie;Clothing;Winter;M;Pink
1957;11/05/2023;70;Male;Socks;Clothing;Winter;M;Pink
1958;12/05/2023;68;Male;Gloves;Accessories;Spring;M;Cyan
1959;13/05/2023;39;Male;Shorts;Clothing;Winter;M;Gray
1960;14/05/2023;46;Male;Shoes;Footwear;Fall;M;White
1961;15/05/2023;57;Male;Jeans;Clothing;Summer;L;Red
1962;16/05/2023;47;Male;Boots;Footwear;Summer;L;Black
1963;17/05/2023;14;Male;Hat;Accessories;Fall;M;Silver
1964;18/05/2023;52;Male;Shorts;Clothing;Spring;L;Pink
1965;19/05/2023;14;Male;Pants;Clothing;Summer;S;Cyan
1966;20/05/2023;67;Male;Sweater;Clothing;Fall;M;White
1967;21/05/2023;67;Male;Jacket;Outerwear;Winter;XL;Purple
1968;22/05/2023;37;Male;Dress;Clothing;Fall;L;Yellow
1969;23/05/2023;67;Male;Shirt;Clothing;Spring;S;Blue
1970;24/05/2023;64;Male;Dress;Clothing;Winter;S;Cyan
1971;25/05/2023;28;Male;Belt;Accessories;Spring;M;Indigo
1972;26/05/2023;54;Male;Hat;Accessories;Spring;XL;Indigo
1973;27/05/2023;54;Male;Backpack;Accessories;Summer;M;Silver
1974;28/05/2023;24;Male;Skirt;Clothing;Fall;XL;Red
1975;29/05/2023;27;Male;Gloves;Accessories;Winter;M;Peach
1976;30/05/2023;53;Male;Jacket;Outerwear;Fall;L;Turquoise
1977;31/05/2023;32;Male;Handbag;Accessories;Spring;M;Pink
1978;01/06/2023;24;Male;Sandals;Footwear;Summer;M;Teal
1979;02/06/2023;10;Male;Sunglasses;Accessories;Spring;L;Magenta
1980;03/06/2023;10;Male;Jeans;Clothing;Spring;L;Blue
1981;04/06/2023;51;Male;Sandals;Footwear;Winter;M;Green
1982;05/06/2023;69;Male;Shoes;Footwear;Summer;L;Violet
1983;06/06/2023;15;Male;Sunglasses;Accessories;Summer;M;Turquoise
1984;07/06/2023;59;Male;Scarf;Accessories;Summer;M;Pink
1985;08/06/2023;26;Male;Skirt;Clothing;Summer;M;Black
1986;09/06/2023;23;Male;Gloves;Accessories;Spring;M;Gold
1987;10/06/2023;62;Male;Coat;Outerwear;Summer;L;Green
1988;11/06/2023;69;Male;Belt;Accessories;Summer;XL;White
1989;12/06/2023;46;Male;Pants;Clothing;Winter;M;Gold
1990;13/06/2023;35;Male;Jewelry;Accessories;Spring;S;Charcoal
1991;14/06/2023;32;Male;Backpack;Accessories;Spring;L;White
1992;15/06/2023;46;Male;Sneakers;Footwear;Summer;M;Brown
1993;16/06/2023;33;Male;Hoodie;Clothing;Winter;L;Gold
1994;17/06/2023;32;Male;Blouse;Clothing;Spring;S;Purple
1995;18/06/2023;33;Male;Sunglasses;Accessories;Fall;M;Brown
1996;19/06/2023;67;Male;Boots;Footwear;Spring;S;Teal
1997;20/06/2023;67;Male;Sneakers;Footwear;Summer;L;Indigo
1998;21/06/2023;16;Male;Backpack;Accessories;Fall;M;Purple
1999;22/06/2023;20;Male;Pants;Clothing;Fall;M;Orange
2000;23/06/2023;39;Male;Socks;Clothing;Winter;L;Indigo
2001;24/06/2023;26;Male;Belt;Accessories;Winter;M;Lavender
2002;25/06/2023;51;Male;Sunglasses;Accessories;Winter;S;Purple
2003;26/06/2023;31;Male;Shirt;Clothing;Summer;M;Red
