item_id;order_status;order_date;order_quantity
3554;Finished;08/09/2010;19
3555;Finished;26/09/2009;36
3556;Finished;22/12/2012;4
3557;Finished;04/04/2010;17
3558;Finished;12/08/2010;16
3559;Finished;03/10/2011;30
3560;Finished;16/11/2010;35
3561;Finished;27/08/2010;45
3562;Finished;29/12/2010;14
3563;Finished;31/10/2011;30
3564;Finished;27/07/2012;32
3565;Finished;16/06/2009;16
3566;Finished;20/01/2010;48
3567;Finished;16/10/2012;33
3568;Finished;11/10/2009;13
3569;Finished;28/01/2011;41
3570;Finished;21/08/2010;44
3571;Finished;08/04/2010;3
3572;Finished;04/02/2010;25
3573;Finished;12/09/2012;16
3574;Finished;23/02/2010;41
3575;Finished;28/01/2010;32
3576;Finished;15/08/2011;26
3577;Finished;29/04/2012;35
3578;Finished;06/02/2009;16
3579;Finished;23/07/2011;3
3580;Finished;17/04/2011;8
3581;Finished;17/04/2009;41
3582;Finished;26/09/2009;26
3583;Finished;23/09/2010;43
3584;Finished;04/02/2011;9
3585;Finished;02/05/2010;38
3586;Finished;09/12/2012;4
3587;Finished;28/05/2012;40
3588;Finished;22/11/2011;15
3589;Finished;08/10/2009;23
3590;Finished;10/08/2012;41
3591;Returned;25/08/2011;32
3592;Finished;19/09/2011;46
3593;Finished;20/10/2009;39
3594;Finished;02/10/2010;19
3595;Finished;02/12/2011;31
3596;Finished;22/07/2009;44
3597;Finished;28/12/2011;32
3598;Finished;08/09/2009;31
3599;Finished;22/03/2011;7
3600;Finished;03/08/2009;24
3601;Finished;18/01/2010;26
3602;Finished;13/02/2012;15
3603;Finished;12/09/2009;4
3604;Returned;01/07/2009;8
3605;Finished;21/07/2009;20
3606;Finished;20/06/2009;38
3607;Returned;14/03/2012;43
3608;Finished;23/08/2009;16
3609;Finished;09/06/2010;45
3610;Finished;23/03/2009;3
3611;Finished;21/03/2010;49
3612;Finished;30/08/2010;34
3613;Finished;02/10/2011;19
3614;Finished;06/12/2010;39
3615;Finished;26/05/2011;15
3616;Finished;02/12/2009;18
3617;Returned;25/07/2011;42
3618;Finished;17/06/2011;6
3619;Finished;13/03/2010;9
3620;Finished;05/05/2011;8
3621;Finished;23/09/2009;32
3622;Returned;15/05/2010;17
3623;Finished;28/06/2012;32
3624;Returned;29/05/2009;31
3625;Returned;06/10/2012;34
3626;Finished;12/06/2011;24
3627;Returned;13/01/2012;31
3628;Finished;08/10/2010;6
3629;Finished;13/07/2012;50
3630;Finished;09/10/2010;29
3631;Finished;24/09/2012;33
3632;Finished;27/08/2010;31
3633;Finished;29/10/2009;41
3634;Finished;27/03/2011;41
3635;Returned;26/02/2012;18
3636;Finished;08/01/2010;42
3637;Finished;28/03/2009;6
3638;Finished;07/10/2012;5
3639;Finished;21/05/2010;35
3640;Finished;13/06/2009;9
3641;Finished;12/08/2012;36
3642;Finished;12/12/2010;19
3643;Finished;20/09/2009;41
3644;Finished;16/06/2011;18
3645;Finished;18/10/2009;24
3646;Finished;04/01/2011;20
3647;Finished;21/06/2010;17
3648;Finished;14/03/2009;36
3649;Finished;13/04/2012;24
3650;Finished;03/01/2012;26
3651;Finished;16/03/2011;50
3652;Finished;28/10/2009;31
3653;Finished;04/08/2010;44
3654;Finished;30/03/2010;40
3655;Finished;09/01/2011;8
3656;Finished;10/01/2009;35
3657;Finished;12/01/2009;40
3658;Finished;30/07/2010;47
3659;Finished;18/11/2010;34
3660;Finished;17/12/2009;27
3661;Finished;29/09/2011;37
3662;Finished;20/11/2009;20
3663;Finished;22/04/2010;38
3664;Finished;04/05/2010;41
3665;Finished;12/01/2009;10
3666;Finished;23/02/2009;19
3667;Finished;20/03/2011;44
3668;Finished;21/03/2010;12
3669;Finished;26/02/2009;20
3670;Finished;11/08/2011;20
3671;Finished;29/01/2010;17
3672;Finished;07/05/2011;8
3673;Finished;10/10/2012;12
3674;Finished;04/01/2011;50
3675;Finished;19/07/2010;45
3676;Finished;24/11/2010;50
3677;Finished;30/08/2011;19
3678;Finished;09/07/2009;45
3679;Finished;28/03/2012;12
3680;Finished;29/07/2012;40
3681;Finished;08/12/2012;7
3682;Finished;12/12/2011;22
3683;Finished;04/01/2012;47
3684;Finished;07/10/2012;43
3685;Finished;17/08/2010;39
3686;Finished;30/12/2012;31
3687;Finished;30/03/2012;27
3688;Finished;20/04/2009;35
3689;Finished;18/09/2012;32
3690;Finished;27/07/2009;39
3691;Finished;11/01/2012;30
3692;Finished;20/04/2011;24
3693;Finished;05/10/2010;11
3694;Finished;03/08/2009;6
3695;Finished;15/12/2009;27
3696;Finished;17/05/2009;30
3697;Finished;25/04/2012;25
3698;Finished;17/10/2011;19
3699;Finished;07/05/2009;48
3700;Finished;23/12/2012;10
3701;Finished;11/06/2011;8
3702;Finished;23/11/2009;28
3703;Finished;09/11/2010;24
3704;Returned;26/02/2011;11
3705;Finished;06/08/2010;2
3706;Finished;31/01/2011;15
3707;Finished;03/01/2009;12
3708;Finished;12/09/2011;6
3709;Finished;30/11/2010;31
3710;Finished;29/03/2012;10
3711;Returned;10/04/2010;3
3712;Finished;19/02/2012;32
3713;Finished;08/08/2012;2
3714;Finished;26/08/2011;42
3715;Finished;30/09/2012;21
3716;Finished;16/04/2012;13
3717;Finished;17/11/2009;20
3718;Finished;24/02/2012;43
3719;Finished;12/03/2009;46
3720;Finished;29/07/2012;5
3721;Finished;30/07/2012;3
3722;Finished;23/04/2011;24
3723;Finished;16/02/2012;37
3724;Finished;01/02/2011;4
3725;Finished;27/01/2012;32
3726;Finished;28/11/2011;23
3727;Finished;06/07/2011;38
3728;Finished;24/05/2012;18
3729;Finished;17/05/2009;43
3730;Returned;07/12/2009;34
3731;Returned;02/04/2010;20
3732;Finished;06/04/2012;46
3733;Returned;22/11/2010;33
3734;Finished;10/05/2012;22
3735;Finished;03/07/2012;34
3736;Finished;09/12/2011;50
3737;Finished;26/12/2011;3
3738;Returned;10/07/2012;49
3739;Finished;25/12/2009;20
3740;Finished;06/10/2009;31
3741;Finished;16/07/2012;30
3742;Finished;16/08/2010;38
3743;Returned;29/10/2010;45
3744;Finished;14/06/2009;24
3745;Finished;09/09/2009;5
3746;Finished;25/03/2011;26
3747;Finished;20/07/2009;21
3748;Finished;11/05/2009;11
3749;Finished;05/09/2012;7
3750;Finished;05/01/2009;23
3751;Finished;01/09/2010;42
3752;Finished;15/11/2011;29
3753;Finished;18/11/2010;12
3754;Finished;24/11/2010;25
3755;Finished;09/10/2010;50
3756;Finished;25/12/2009;39
3757;Finished;26/12/2010;34
3758;Finished;15/10/2011;13
3759;Finished;15/01/2009;25
3760;Finished;04/10/2011;46
3761;Finished;04/12/2009;48
3762;Finished;18/01/2012;5
3763;Finished;15/10/2009;19
3764;Finished;26/05/2010;7
3765;Finished;17/06/2011;20
3766;Returned;10/02/2010;1
3767;Finished;21/05/2011;7
3768;Finished;01/07/2009;6
3769;Finished;23/05/2009;46
3770;Returned;04/03/2009;14
3771;Returned;30/05/2010;12
3772;Finished;04/12/2011;37
3773;Finished;29/12/2012;46
3774;Finished;28/04/2012;7
3775;Finished;24/10/2012;10
3776;Finished;15/04/2009;49
3777;Finished;01/10/2009;35
3778;Finished;27/06/2012;17
3779;Finished;18/07/2010;2
3780;Finished;18/04/2012;44
3781;Finished;28/04/2011;27
3782;Finished;21/01/2011;38
3783;Returned;24/11/2010;28
3784;Finished;18/04/2011;7
3785;Finished;08/01/2012;42
3786;Finished;17/01/2009;13
3787;Finished;13/03/2010;42
3788;Finished;11/08/2009;31
3789;Finished;10/08/2009;14
3790;Returned;16/11/2012;20
3791;Finished;16/05/2011;44
3792;Finished;22/03/2009;27
3793;Finished;25/08/2011;13
3794;Finished;07/08/2010;17
3795;Finished;18/10/2012;1
3796;Finished;20/06/2011;12
3797;Finished;08/01/2011;29
3798;Finished;13/08/2009;15
3799;Finished;27/06/2011;33
3800;Finished;26/10/2012;29
3801;Finished;15/07/2012;50
3802;Finished;18/05/2009;41
3803;Finished;08/01/2012;30
3804;Finished;09/10/2009;34
3805;Returned;09/03/2009;33
3806;Finished;15/07/2011;15
3807;Returned;03/06/2009;42
3808;Returned;19/03/2012;25
3809;Returned;18/05/2011;44
3810;Finished;16/07/2010;47
3811;Finished;28/03/2009;40
3812;Finished;04/05/2010;41
3813;Finished;20/12/2010;7
3814;Finished;20/05/2010;31
3815;Finished;27/05/2012;36
3816;Returned;05/12/2010;11
3817;Finished;24/09/2009;44
3818;Finished;24/11/2010;4
3819;Finished;13/09/2009;28
3820;Finished;12/10/2011;8
3821;Finished;14/12/2009;23
3822;Finished;11/12/2012;20
3823;Finished;13/09/2010;22
3824;Finished;02/07/2009;20
3825;Finished;23/03/2012;50
3826;Returned;19/01/2012;31
3827;Finished;26/06/2011;16
3828;Finished;11/10/2012;3
3829;Finished;23/06/2011;10
3830;Finished;20/04/2011;40
3831;Finished;06/11/2012;14
3832;Finished;01/03/2011;19
3833;Finished;27/04/2009;10
3834;Finished;08/03/2009;11
3835;Finished;01/08/2012;34
3836;Finished;14/06/2012;22
3837;Returned;08/05/2011;35
3838;Finished;14/02/2009;47
3839;Returned;17/05/2011;34
3840;Finished;11/02/2009;48
3841;Finished;11/05/2012;27
3842;Finished;05/07/2011;50
3843;Returned;18/11/2009;37
3844;Finished;14/08/2010;28
3845;Finished;07/05/2012;1
3846;Finished;09/08/2009;42
3847;Returned;22/09/2010;46
3848;Finished;13/08/2009;10
3849;Finished;02/02/2010;23
3850;Finished;13/01/2011;41
3851;Finished;18/09/2009;30
3852;Finished;04/05/2011;25
3853;Finished;04/08/2010;6
3854;Finished;03/11/2010;14
3855;Finished;05/11/2012;8
3856;Finished;03/07/2011;45
3857;Finished;02/04/2009;28
3858;Finished;08/02/2012;18
3859;Finished;14/01/2010;32
3860;Finished;24/09/2012;44
3861;Finished;07/11/2011;9
3862;Finished;22/09/2012;33
3863;Finished;27/09/2009;27
3864;Finished;26/10/2011;28
3865;Finished;15/09/2011;38
3866;Finished;11/06/2009;29
3867;Returned;12/12/2009;31
3868;Finished;22/05/2012;47
3869;Finished;28/12/2012;26
3870;Finished;27/04/2010;11
3871;Finished;12/10/2011;33
3872;Finished;22/07/2011;43
3873;Finished;14/06/2012;27
3874;Finished;21/05/2012;8
3875;Finished;10/05/2011;6
3876;Finished;01/06/2010;2
3877;Finished;27/07/2011;35
3878;Finished;20/08/2011;8
3879;Finished;23/05/2012;29
3880;Finished;03/11/2009;20
3881;Finished;09/09/2012;49
3882;Returned;17/12/2010;15
3883;Finished;13/02/2012;32
3884;Finished;08/10/2012;27
3885;Finished;01/09/2011;13
3886;Finished;12/10/2010;3
3887;Finished;27/03/2010;29
3888;Finished;02/01/2010;42
3889;Finished;30/03/2010;48
3890;Finished;17/07/2009;43
3891;Finished;10/05/2009;23
3892;Finished;09/01/2011;50
3893;Finished;17/09/2010;41
3894;Finished;14/08/2009;47
3895;Finished;23/06/2009;21
3896;Finished;06/05/2011;45
3897;Finished;17/07/2012;21
3898;Finished;09/05/2009;41
3899;Finished;01/05/2011;29
3900;Finished;14/06/2012;47
3901;Finished;06/02/2011;3
3902;Finished;16/03/2011;14
3903;Finished;13/10/2012;36
3904;Finished;14/09/2012;40
3905;Finished;09/03/2010;11
3906;Finished;13/02/2011;19
3907;Finished;25/04/2010;40
3908;Finished;18/12/2009;8
3909;Finished;02/08/2010;40
3910;Finished;15/04/2010;40
3911;Finished;31/03/2009;8
3912;Finished;12/06/2009;3
3913;Finished;13/06/2012;47
3914;Finished;01/10/2011;3
3915;Returned;08/10/2009;42
3916;Finished;31/01/2010;22
3917;Finished;09/09/2010;19
3918;Finished;16/12/2011;42
3919;Returned;26/03/2009;7
3920;Finished;04/08/2012;23
3921;Finished;19/10/2009;4
3922;Returned;29/07/2012;3
3923;Finished;15/03/2011;50
3924;Finished;25/12/2011;41
3925;Finished;28/11/2012;36
3926;Finished;31/01/2012;44
3927;Finished;03/10/2010;36
3928;Returned;10/12/2011;6
3929;Finished;11/04/2012;34
3930;Finished;31/08/2011;25
3931;Finished;29/08/2010;41
3932;Finished;03/12/2011;7
3933;Finished;29/09/2010;39
3934;Finished;31/10/2011;11
3935;Returned;09/03/2009;35
3936;Finished;08/03/2011;12
3937;Finished;09/06/2010;43
3938;Finished;12/01/2012;43
3939;Finished;18/04/2009;14
3940;Finished;15/01/2010;10
3941;Finished;02/03/2010;21
3942;Finished;10/06/2011;23
3943;Finished;14/05/2010;24
3944;Returned;08/12/2011;23
3945;Finished;13/09/2009;47
3946;Finished;17/03/2010;7
3947;Finished;15/03/2011;18
3948;Returned;07/05/2009;19
3949;Finished;25/01/2009;15
3950;Finished;18/08/2010;7
3951;Finished;06/01/2009;23
3952;Finished;06/04/2009;17
3953;Finished;26/02/2011;20
3954;Finished;15/10/2012;43
3955;Finished;08/05/2011;46
3956;Finished;12/12/2010;33
3957;Finished;15/12/2012;3
3958;Finished;04/05/2010;32
3959;Finished;08/11/2012;26
3960;Finished;02/12/2009;2
3961;Finished;28/04/2012;9
3962;Finished;13/09/2010;10
3963;Finished;17/02/2012;15
3964;Finished;04/02/2009;46
3965;Finished;06/02/2009;30
3966;Returned;24/02/2011;38
3967;Finished;14/09/2009;6
3968;Finished;23/08/2011;15
3969;Finished;09/10/2012;37
3970;Finished;08/01/2009;23
3971;Finished;22/06/2011;32
3972;Finished;21/07/2009;1
3973;Finished;03/09/2011;4
3974;Finished;28/03/2010;25
3975;Finished;20/05/2012;7
3976;Finished;24/11/2012;7
3977;Returned;26/10/2010;31
3978;Returned;22/12/2010;14
3979;Finished;24/07/2012;17
3980;Finished;06/08/2009;41
3981;Finished;29/04/2011;11
3982;Finished;05/09/2011;35
3983;Finished;22/07/2012;31
3984;Finished;12/02/2011;30
3985;Finished;19/08/2009;19
3986;Finished;13/05/2012;33
3987;Finished;27/02/2010;30
3988;Finished;11/04/2012;5
3989;Finished;09/01/2012;11
3990;Finished;18/09/2010;22
3991;Finished;16/11/2009;45
3992;Finished;05/04/2009;15
3993;Finished;26/02/2011;18
3994;Finished;14/08/2012;10
3995;Finished;25/03/2009;11
3996;Finished;01/12/2010;41
3997;Finished;22/11/2009;20
3998;Finished;28/07/2010;12
3999;Finished;26/11/2009;49
4000;Finished;19/12/2011;31
4001;Finished;26/12/2010;24
4002;Finished;07/05/2012;3
4003;Finished;04/07/2011;39
4004;Returned;05/03/2012;17
4005;Finished;10/05/2010;38
4006;Finished;18/04/2009;23
4007;Finished;10/03/2010;49
4008;Finished;08/06/2011;48
4009;Finished;06/06/2011;8
4010;Finished;21/09/2009;23
4011;Finished;23/08/2009;10
4012;Returned;27/02/2010;33
4013;Finished;13/01/2012;35
4014;Finished;26/11/2012;35
4015;Finished;13/02/2011;28
4016;Returned;22/01/2009;6
4017;Finished;14/05/2011;23
4018;Finished;10/01/2012;31
4019;Finished;21/11/2009;23
4020;Finished;01/04/2009;9
4021;Finished;04/10/2011;15
4022;Finished;16/08/2012;20
4023;Returned;04/02/2010;45
4024;Finished;25/05/2012;21
4025;Finished;29/08/2012;15
4026;Finished;01/05/2009;28
4027;Finished;11/02/2010;17
4028;Returned;27/10/2009;39
4029;Finished;09/10/2011;40
4030;Finished;02/08/2011;23
4031;Finished;01/04/2012;34
4032;Finished;11/02/2012;44
4033;Finished;26/09/2010;37
4034;Returned;21/12/2010;34
4035;Finished;12/07/2009;43
4036;Finished;05/07/2011;44
4037;Finished;20/04/2009;20
4038;Finished;06/10/2011;43
4039;Finished;15/09/2010;39
4040;Finished;08/04/2012;32
4041;Finished;11/01/2009;19
4042;Finished;16/01/2009;37
4043;Finished;05/09/2012;4
4044;Finished;15/01/2009;9
4045;Finished;09/04/2011;3
4046;Finished;29/05/2012;46
4047;Returned;18/07/2010;14
4048;Finished;01/02/2011;44
4049;Finished;14/03/2009;45
4050;Finished;10/05/2010;32
4051;Finished;15/04/2011;46
4052;Finished;11/03/2010;36
4053;Finished;20/07/2009;6
4054;Finished;23/05/2012;25
4055;Finished;20/11/2011;19
4056;Finished;29/09/2009;11
4057;Finished;06/05/2012;49
4058;Finished;09/04/2009;11
4059;Finished;13/07/2011;36
4060;Returned;19/04/2009;30
4061;Finished;03/05/2012;20
4062;Finished;26/07/2011;32
4063;Finished;14/01/2009;14
4064;Finished;21/03/2012;22
4065;Finished;19/05/2011;44
4066;Finished;18/12/2009;46
4067;Finished;17/01/2009;39
4068;Finished;03/05/2009;15
4069;Finished;23/08/2012;42
4070;Finished;23/04/2011;45
4071;Finished;22/05/2012;45
4072;Finished;28/11/2009;20
4073;Finished;21/08/2010;24
4074;Finished;23/06/2010;23
4075;Finished;24/05/2011;46
4076;Returned;13/10/2011;26
4077;Returned;04/05/2010;4
4078;Finished;30/10/2012;3
4079;Returned;28/12/2009;27
4080;Finished;22/04/2010;20
4081;Finished;17/07/2012;47
4082;Finished;06/12/2009;15
4083;Finished;07/02/2009;46
4084;Finished;03/10/2011;11
4085;Finished;17/12/2011;35
4086;Finished;22/04/2009;45
4087;Finished;08/07/2012;6
4088;Finished;17/03/2012;18
4089;Finished;15/10/2011;43
4090;Finished;11/09/2011;42
4091;Finished;26/01/2011;10
4092;Finished;28/08/2012;46
4093;Finished;23/09/2009;29
4094;Finished;04/09/2011;21
4095;Finished;19/01/2010;1
4096;Finished;18/10/2012;32
4097;Finished;19/09/2010;2
4098;Returned;20/05/2011;32
4099;Finished;22/06/2011;23
4100;Finished;05/06/2012;38
4101;Finished;29/07/2011;44
4102;Finished;23/03/2011;37
4103;Finished;28/10/2011;11
4104;Finished;02/10/2010;6
4105;Finished;19/09/2009;11
4106;Finished;14/11/2009;41
4107;Finished;18/12/2011;1
4108;Returned;16/12/2009;22
4109;Finished;25/04/2010;3
4110;Finished;20/05/2012;13
4111;Finished;27/08/2012;31
4112;Finished;20/11/2012;43
4113;Finished;14/11/2010;12
4114;Returned;01/06/2009;16
4115;Finished;07/06/2012;1
4116;Finished;18/09/2012;29
4117;Finished;21/12/2009;41
4118;Finished;25/09/2009;33
4119;Finished;26/03/2009;41
4120;Finished;23/04/2009;2
4121;Finished;26/03/2012;39
4122;Finished;20/02/2010;16
4123;Finished;24/10/2012;6
4124;Finished;05/03/2009;21
4125;Finished;29/01/2010;49
4126;Finished;28/08/2012;19
4127;Returned;14/09/2009;29
4128;Finished;11/12/2009;37
4129;Finished;01/04/2012;4
4130;Finished;02/09/2011;40
4131;Finished;22/04/2009;18
4132;Finished;01/05/2012;47
4133;Finished;04/02/2010;44
4134;Finished;25/09/2010;44
4135;Finished;24/11/2010;27
4136;Finished;30/06/2011;14
4137;Finished;14/02/2010;45
4138;Returned;03/05/2010;50
4139;Finished;03/04/2010;31
4140;Finished;10/03/2009;6
4141;Finished;09/10/2009;25
4142;Finished;04/10/2012;40
4143;Finished;26/10/2012;23
4144;Finished;06/01/2009;17
4145;Finished;20/04/2011;44
4146;Returned;06/01/2009;27
4147;Finished;25/05/2012;1
4148;Finished;04/02/2010;3
4149;Finished;29/01/2009;14
4150;Finished;01/10/2012;16
4151;Finished;26/08/2012;45
4152;Finished;05/02/2011;4
4153;Finished;02/03/2009;3
4154;Finished;26/11/2011;26
4155;Finished;19/04/2011;42
4156;Finished;26/08/2009;1
4157;Finished;19/09/2011;37
4158;Finished;29/10/2009;30
4159;Finished;20/10/2010;35
4160;Finished;11/05/2009;30
4161;Finished;04/06/2012;7
4162;Finished;24/04/2009;38
4163;Finished;07/04/2012;27
4164;Finished;10/07/2009;38
4165;Finished;26/03/2010;5
4166;Finished;26/02/2010;44
4167;Finished;08/02/2012;50
4168;Finished;12/11/2009;25
4169;Finished;10/08/2012;2
4170;Finished;12/05/2010;43
4171;Finished;23/09/2010;20
4172;Finished;08/02/2010;37
4173;Finished;26/03/2009;20
4174;Finished;01/08/2012;41
4175;Finished;12/05/2011;15
4176;Finished;26/12/2009;48
4177;Finished;02/05/2011;8
4178;Finished;10/02/2012;9
4179;Finished;31/08/2011;39
4180;Finished;07/12/2009;45
4181;Finished;27/05/2010;47
4182;Finished;02/07/2012;44
4183;Finished;13/06/2009;33
4184;Finished;08/03/2009;15
4185;Finished;06/06/2012;20
4186;Finished;29/10/2011;23
4187;Finished;16/12/2012;6
4188;Finished;02/07/2011;24
4189;Finished;09/08/2009;28
4190;Finished;26/11/2012;26
4191;Finished;17/11/2010;23
4192;Finished;06/01/2009;46
4193;Finished;23/09/2010;48
4194;Finished;25/12/2010;4
4195;Finished;20/06/2012;18
4196;Finished;27/07/2012;12
4197;Finished;30/01/2012;23
4198;Finished;28/09/2011;46
4199;Finished;26/12/2010;25
4200;Finished;21/12/2010;1
4201;Finished;22/06/2011;16
4202;Finished;01/09/2009;41
4203;Returned;28/07/2011;44
4204;Finished;30/12/2012;45
4205;Finished;09/03/2010;38
4206;Finished;24/02/2010;26
4207;Finished;18/10/2012;14
4208;Finished;04/05/2012;11
4209;Finished;04/05/2009;6
4210;Finished;12/09/2012;24
4211;Finished;10/09/2010;34
4212;Returned;07/06/2009;7
4213;Finished;06/09/2011;11
4214;Finished;20/10/2009;18
4215;Finished;18/12/2011;40
4216;Finished;14/08/2012;28
4217;Finished;13/04/2012;4
4218;Finished;02/05/2010;31
4219;Finished;06/05/2009;29
4220;Finished;19/10/2009;2
4221;Finished;18/10/2010;3
4222;Finished;15/09/2012;30
4223;Finished;08/05/2009;1
4224;Finished;30/06/2009;29
4225;Finished;06/08/2009;48
4226;Finished;01/06/2011;50
4227;Finished;17/06/2010;38
4228;Finished;15/09/2012;20
4229;Finished;20/06/2010;31
4230;Finished;21/10/2009;50
4231;Returned;15/04/2009;41
4232;Returned;12/09/2011;39
4233;Finished;25/04/2011;40
4234;Returned;18/06/2012;15
4235;Finished;28/01/2010;26
4236;Finished;25/03/2009;20
4237;Finished;21/08/2011;28
4238;Returned;31/07/2012;28
4239;Finished;20/08/2012;42
4240;Finished;07/04/2009;11
4241;Finished;14/05/2009;46
4242;Finished;28/01/2009;3
4243;Finished;17/02/2011;12
4244;Finished;25/11/2009;24
4245;Finished;17/07/2009;42
4246;Finished;11/09/2009;1
4247;Finished;18/02/2012;38
4248;Finished;08/07/2012;39
4249;Finished;30/08/2012;27
4250;Finished;11/04/2010;40
4251;Finished;15/01/2012;48
4252;Returned;29/10/2012;42
4253;Finished;17/07/2009;42
4254;Finished;27/10/2012;7
4255;Returned;28/06/2009;39
4256;Finished;10/08/2010;48
4257;Finished;15/03/2012;23
4258;Finished;24/05/2010;25
4259;Finished;24/11/2009;16
4260;Finished;12/08/2012;9
4261;Finished;02/09/2012;3
4262;Finished;15/04/2012;29
4263;Returned;06/12/2011;19
4264;Finished;09/10/2010;9
4265;Finished;08/10/2009;43
4266;Returned;26/09/2010;11
4267;Finished;09/10/2011;39
4268;Finished;03/07/2010;2
4269;Finished;18/06/2010;30
4270;Finished;08/08/2011;30
4271;Finished;18/03/2009;44
4272;Finished;23/06/2011;24
4273;Finished;14/08/2012;50
4274;Finished;05/08/2009;8
4275;Finished;22/05/2009;43
4276;Returned;04/09/2010;50
4277;Finished;26/05/2012;39
4278;Finished;07/07/2011;21
4279;Finished;08/06/2010;43
4280;Finished;25/05/2009;34
4281;Returned;25/12/2012;46
4282;Finished;26/08/2012;9
4283;Finished;25/06/2011;13
4284;Finished;19/12/2010;13
4285;Finished;09/09/2011;26
4286;Finished;19/11/2012;42
4287;Finished;05/02/2009;15
4288;Finished;01/11/2012;37
4289;Finished;29/05/2010;36
4290;Finished;05/12/2009;13
4291;Finished;18/11/2011;18
4292;Finished;19/01/2011;46
4293;Finished;31/12/2011;6
4294;Finished;25/07/2011;1
4295;Finished;13/11/2010;6
4296;Returned;12/08/2012;38
4297;Finished;10/06/2012;5
4298;Finished;05/02/2012;46
4299;Finished;26/03/2012;4
4300;Finished;18/02/2012;21
4301;Finished;07/11/2011;26
4302;Finished;18/04/2012;48
4303;Finished;25/05/2011;28
4304;Finished;02/01/2012;27
4305;Finished;03/10/2010;37
4306;Finished;18/03/2010;19
4307;Finished;24/05/2010;20
4308;Finished;12/10/2009;4
4309;Finished;31/03/2012;4
4310;Finished;28/06/2011;39
4311;Finished;04/06/2009;11
4312;Finished;12/02/2009;37
4313;Finished;21/04/2011;49
4314;Finished;04/07/2010;46
4315;Finished;17/05/2012;5
4316;Finished;18/03/2009;18
4317;Finished;10/08/2012;11
4318;Finished;30/03/2012;20
4319;Finished;07/05/2011;43
4320;Finished;26/11/2010;34
4321;Finished;02/11/2011;30
4322;Finished;06/02/2011;25
4323;Returned;29/11/2010;11
4324;Returned;23/07/2010;12
4325;Finished;07/04/2010;39
4326;Finished;12/11/2012;49
4327;Returned;25/05/2009;12
4328;Returned;27/01/2011;17
4329;Finished;19/08/2010;36
4330;Finished;27/12/2010;34
4331;Finished;17/06/2009;25
4332;Finished;16/05/2009;25
4333;Finished;30/12/2010;21
4334;Finished;05/02/2009;39
4335;Finished;20/08/2011;22
4336;Finished;14/11/2011;17
4337;Finished;01/10/2012;21
4338;Finished;20/06/2012;6
4339;Finished;12/09/2011;26
4340;Finished;07/02/2011;36
4341;Finished;30/10/2010;38
4342;Returned;12/04/2012;23
4343;Returned;03/09/2010;7
4344;Finished;03/09/2011;7
4345;Finished;29/05/2010;29
4346;Finished;10/09/2011;14
4347;Returned;14/08/2012;5
4348;Finished;24/05/2010;6
4349;Finished;22/09/2011;34
4350;Finished;20/05/2009;39
4351;Finished;17/04/2009;25
4352;Finished;04/05/2009;25
4353;Finished;02/03/2010;3
4354;Finished;07/11/2011;41
4355;Finished;20/11/2009;26
4356;Finished;14/07/2009;23
4357;Returned;14/07/2011;6
4358;Finished;18/11/2012;12
4359;Returned;21/12/2011;38
4360;Finished;15/03/2011;20
4361;Finished;05/05/2010;14
4362;Finished;05/07/2009;8
4363;Finished;21/02/2011;43
4364;Finished;16/03/2011;24
4365;Finished;11/01/2011;48
4366;Returned;03/03/2012;18
4367;Finished;16/07/2011;28
4368;Finished;03/09/2012;25
4369;Finished;28/12/2012;30
4370;Returned;07/04/2012;2
4371;Finished;13/12/2012;4
4372;Finished;27/01/2012;13
4373;Finished;05/08/2009;44
4374;Finished;16/11/2009;22
4375;Finished;28/03/2010;2
4376;Finished;01/03/2011;24
4377;Finished;20/07/2012;20
4378;Finished;10/04/2010;32
4379;Finished;06/09/2010;20
4380;Finished;15/09/2011;3
4381;Finished;17/06/2009;37
4382;Finished;14/10/2011;6
4383;Finished;07/04/2010;9
4384;Returned;08/09/2011;6
4385;Finished;17/07/2010;42
4386;Finished;21/01/2011;26
4387;Finished;21/05/2011;21
4388;Finished;24/05/2012;16
4389;Finished;26/09/2010;7
4390;Finished;04/08/2011;41
4391;Finished;25/05/2009;5
4392;Finished;19/01/2012;46
4393;Finished;08/01/2012;4
4394;Finished;25/01/2009;4
4395;Finished;10/03/2012;10
4396;Returned;20/04/2011;17
4397;Finished;08/01/2011;34
4398;Finished;19/11/2010;15
4399;Finished;04/03/2010;35
4400;Finished;03/06/2009;45
4401;Finished;14/01/2009;21
4402;Finished;09/01/2009;43
4403;Finished;20/11/2010;15
4404;Finished;02/02/2012;39
4405;Finished;20/08/2011;15
4406;Finished;19/05/2009;14
4407;Finished;12/06/2009;28
4408;Finished;11/11/2010;42
4409;Finished;24/07/2009;33
4410;Returned;09/12/2011;36
4411;Finished;29/08/2010;38
4412;Finished;06/12/2011;18
4413;Finished;22/01/2011;39
4414;Finished;07/09/2009;16
4415;Finished;12/02/2010;20
4416;Finished;16/11/2010;6
4417;Finished;01/05/2009;19
4418;Finished;07/04/2009;36
4419;Finished;07/07/2009;12
4420;Finished;11/10/2011;49
4421;Finished;25/12/2012;27
4422;Finished;11/11/2009;10
4423;Finished;29/09/2010;38
4424;Finished;27/08/2009;31
4425;Returned;12/05/2011;45
4426;Finished;13/08/2012;50
